,loss,accuracy,val_loss,val_accuracy
0,1.1118513345718384,0.575887143611908,0.5950402617454529,0.8226666450500488
1,0.32805952429771423,0.9041613340377808,0.4110856056213379,0.9096666574478149
2,0.2497042864561081,0.9276043772697449,0.2937620282173157,0.9136666655540466
3,0.21648156642913818,0.9375801682472229,0.2435484677553177,0.9279999732971191
4,0.18539541959762573,0.9467720985412598,16.42524528503418,0.4233333468437195
5,0.21421949565410614,0.9407866597175598,0.2925882637500763,0.9236666560173035
6,0.15963707864284515,0.9561066031455994,0.3950471878051758,0.909333348274231
7,0.11011629551649094,0.9677212238311768,0.4078110456466675,0.9240000247955322
8,0.10161891579627991,0.971141517162323,0.3585943579673767,0.9153333306312561
9,0.09745225310325623,0.9737779498100281,0.388755738735199,0.9079999923706055
10,0.08334393054246902,0.9785521030426025,0.4941316246986389,0.9279999732971191
11,0.07653781771659851,0.9791221022605896,0.4414385259151459,0.9096666574478149
12,0.07204541563987732,0.9810460209846497,0.4719236195087433,0.9143333435058594
13,0.08140048384666443,0.979193389415741,0.41565951704978943,0.9286666512489319
14,0.05360236391425133,0.9854638576507568,0.42202258110046387,0.906000018119812
15,0.0666019394993782,0.9824711680412292,0.5818362832069397,0.9096666574478149
16,0.047436706721782684,0.9885991215705872,0.44609224796295166,0.9243333339691162
17,0.07645071297883987,0.9827561378479004,0.502286434173584,0.9309999942779541
18,0.06425070762634277,0.9864614605903625,0.5678998827934265,0.9316666722297668
19,0.040413904935121536,0.9893829226493835,0.6110131144523621,0.9233333468437195
