,loss,accuracy,val_loss,val_accuracy
0,3.9395034313201904,0.1731509119272232,1.790380835533142,0.17499999701976776
1,1.791506052017212,0.1746472865343094,1.7903084754943848,0.17499999701976776
2,1.7913401126861572,0.17799629271030426,1.790215015411377,0.17499999701976776
3,1.7913058996200562,0.1763574182987213,1.7901294231414795,0.17499999701976776
4,1.7913098335266113,0.17671369016170502,1.7900867462158203,0.17499999701976776
5,1.791297435760498,0.17721247673034668,1.7901825904846191,0.17499999701976776
6,1.7911829948425293,0.176784947514534,1.7902708053588867,0.17499999701976776
7,1.7911884784698486,0.17863759398460388,1.7902989387512207,0.17499999701976776
8,1.7910608053207397,0.17885136604309082,1.7901625633239746,0.17499999701976776
9,1.790662169456482,0.17870885133743286,1.79015052318573,0.17499999701976776
10,1.7911815643310547,0.17870885133743286,1.790281057357788,0.17499999701976776
11,1.7909059524536133,0.17870885133743286,1.7902110815048218,0.17499999701976776
12,1.7911186218261719,0.17863759398460388,1.790076494216919,0.17499999701976776
13,1.7908674478530884,0.1789226233959198,1.7902024984359741,0.17499999701976776
14,1.7910486459732056,0.17878010869026184,1.7903497219085693,0.17499999701976776
15,1.7909647226333618,0.1789226233959198,1.790034532546997,0.17499999701976776
16,1.790952444076538,0.1789226233959198,1.7901686429977417,0.17499999701976776
17,1.7907613515853882,0.17899386584758759,1.7901530265808105,0.17499999701976776
18,1.790921926498413,0.17906512320041656,1.7901750802993774,0.17499999701976776
19,1.7908860445022583,0.17956390976905823,1.790186882019043,0.17499999701976776
