,loss,accuracy,val_loss,val_accuracy
0,1.1841613054275513,0.5215191841125488,0.9151034951210022,0.6473333239555359
1,0.8590725064277649,0.6707994937896729,0.7251439690589905,0.7360000014305115
2,0.7265392541885376,0.7334330677986145,0.6069905161857605,0.777999997138977
3,0.6519683599472046,0.7592988610267639,0.49860310554504395,0.8233333230018616
4,0.599696695804596,0.7808892726898193,0.4826827943325043,0.8259999752044678
5,0.5648108720779419,0.7917200922966003,0.46116089820861816,0.8360000252723694
6,0.5387243032455444,0.8063987493515015,0.43474650382995605,0.8410000205039978
7,0.5114493370056152,0.8147356510162354,0.44789770245552063,0.8366666436195374
8,0.47521740198135376,0.8306968808174133,0.40186670422554016,0.8560000061988831
9,0.4755643606185913,0.8290579915046692,0.46865153312683105,0.8309999704360962
10,0.4547285735607147,0.8370386362075806,0.4049905240535736,0.856333315372467
11,0.43564170598983765,0.8425253033638,0.4240356981754303,0.843666672706604
12,0.42772743105888367,0.8428815603256226,0.45585665106773376,0.8343333601951599
13,0.41231757402420044,0.8517172336578369,0.4467858374118805,0.828000009059906
14,0.40735387802124023,0.8509334325790405,0.37395089864730835,0.8676666617393494
15,0.3938027620315552,0.8574889302253723,0.38648533821105957,0.8583333492279053
16,0.39174991846084595,0.8567051291465759,0.43137913942337036,0.8489999771118164
17,0.38073402643203735,0.8626193404197693,0.35223886370658875,0.8806666731834412
18,0.3690216541290283,0.8656120896339417,0.35847020149230957,0.8740000128746033
19,0.36577486991882324,0.868604838848114,0.3548634946346283,0.8709999918937683
