,loss,accuracy,val_loss,val_accuracy
0,1.7364028692245483,0.27647143602371216,1.1839662790298462,0.4283333420753479
1,1.0331976413726807,0.5372666120529175,0.737300455570221,0.734000027179718
2,0.6830635666847229,0.7394185662269592,0.5609450936317444,0.8296666741371155
3,0.5373224020004272,0.8153057098388672,0.5793407559394836,0.7863333225250244
4,0.4833712875843048,0.8340458869934082,0.5004149079322815,0.8353333473205566
5,0.4600798487663269,0.8431665897369385,0.47046199440956116,0.8403333425521851
6,0.40400439500808716,0.8651133179664612,0.46139729022979736,0.8450000286102295
7,0.39826700091362,0.8641870021820068,0.4993078112602234,0.812333345413208
8,0.3813534379005432,0.8750890493392944,0.45467233657836914,0.8360000252723694
9,0.35517603158950806,0.8787943720817566,0.4223008155822754,0.8556666374206543
10,0.33721184730529785,0.8849223256111145,0.37834879755973816,0.874666690826416
11,0.3392286002635956,0.8843522667884827,0.39278921484947205,0.862666666507721
12,0.3334921896457672,0.8888413906097412,0.3253088891506195,0.8916666507720947
13,0.33442145586013794,0.8879150748252869,0.34017616510391235,0.8899999856948853
14,0.30727407336235046,0.895539402961731,0.3803620934486389,0.8709999918937683
15,0.31301242113113403,0.898175835609436,0.35141536593437195,0.8846666812896729
16,0.30756875872612,0.8973920345306396,0.43257394433021545,0.8643333315849304
17,0.30615487694740295,0.9008835554122925,0.38197290897369385,0.8726666569709778
18,0.27231013774871826,0.9123557209968567,0.4638129770755768,0.8496666550636292
19,0.2940623164176941,0.9013110995292664,0.3310141861438751,0.8893333077430725
